freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc,is_missing,zscore,modified_zscore,is_outlier_zscore,is_outlier_mod_zscore,is_outlier_iqr,is_outlier_range,is_outlier_temporal,yoy_change_pct,iqr_lower,iqr_upper,is_any_outlier,outlier_methods
A,TE1026V,DE002C,2015,98412.0,,,Hamburg,DE,Germany,2015,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.6788350750894768,-0.6961287491361436,False,False,False,False,False,,-125067.875,520639.125,False,
A,TE1026V,DE002C,2016,101660.0,,,Hamburg,DE,Germany,2016,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.6636120524308224,-0.6528712508638562,False,False,False,False,False,3.300410519042396,-125067.875,520639.125,False,
A,TE1026V,DE002C,2017,107912.0,,,Hamburg,DE,Germany,2017,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.6343096085693978,-0.5696058939678152,False,False,False,False,False,6.149911469604574,-125067.875,520639.125,False,
A,TE1026V,DE002C,2018,109843.0,,,Hamburg,DE,Germany,2018,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.6252592216377901,-0.5438884588804422,False,False,False,False,False,1.7894210097116225,-125067.875,520639.125,False,
A,TE1026V,DE002C,2019,91525.0,,,Hamburg,DE,Germany,2019,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.7111136948709279,-0.7878511600355416,False,False,False,False,True,-16.67652922808007,-125067.875,520639.125,True,temporal
A,TE1026V,DE002C,2020,116393.0,,,Hamburg,DE,Germany,2020,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.5945600841949988,-0.4566542797907,False,False,False,False,True,27.170718382955485,-125067.875,520639.125,True,temporal
A,TE1026V,DE002C,2021,119110.0,,,Hamburg,DE,Germany,2021,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.5818258007702561,-0.420468743212558,False,False,False,False,False,2.3343328207022784,-125067.875,520639.125,False,
A,TE1026V,DE002C,2022,119425.0,,,Hamburg,DE,Germany,2022,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.5803494300382747,-0.41627351169908183,False,False,False,False,False,0.26446142221476787,-125067.875,520639.125,False,
A,TE1026V,DE002C,2023,119245.0,,,Hamburg,DE,Germany,2023,higher_ed_students,Students in higher education (ISCED 5-8),False,-0.5811930704565498,-0.4186707868496396,False,False,False,False,False,-0.1507222105924244,-125067.875,520639.125,False,
A,TE1026V,ES002C,2017,272958.0,,,Barcelona,ES,Spain,2017,higher_ed_students,Students in higher education (ISCED 5-8),False,0.13924303851196737,1.6285089643597592,False,False,False,False,False,,-125067.875,520639.125,False,
A,TE1026V,ES002C,2018,272958.0,,,Barcelona,ES,Spain,2018,higher_ed_students,Students in higher education (ISCED 5-8),False,0.13924303851196737,1.6285089643597592,False,False,False,False,False,0.0,-125067.875,520639.125,False,
A,TE1026V,ES002C,2019,280346.0,,,Barcelona,ES,Spain,2019,higher_ed_students,Students in higher education (ISCED 5-8),False,0.17386979079095097,1.7269037910948761,False,False,False,False,False,2.706643512921403,-125067.875,520639.125,False,
A,TE1026V,ES002C,2020,291535.0,,,Barcelona,ES,Spain,2020,higher_ed_students,Students in higher education (ISCED 5-8),False,0.22631141656917883,1.8759210780926054,False,False,False,False,False,3.991139520449738,-125067.875,520639.125,False,
A,TE1026V,ES002C,2021,299382.0,,,Barcelona,ES,Spain,2021,higher_ed_students,Students in higher education (ISCED 5-8),False,0.2630894519147641,1.9804289564616449,False,False,False,False,False,2.6916150719467735,-125067.875,520639.125,False,
A,TE1026V,ES002C,2022,310140.0,,,Barcelona,ES,Spain,2022,higher_ed_students,Students in higher education (ISCED 5-8),False,0.3135110275803442,2.1237061012933163,False,False,False,False,False,3.593402408962465,-125067.875,520639.125,False,
A,TE1026V,ES002C,2023,314436.0,,,Barcelona,ES,Spain,2023,higher_ed_students,Students in higher education (ISCED 5-8),False,0.3336459122298452,2.1809210682199622,False,False,False,False,False,1.3851808860514625,-125067.875,520639.125,False,
A,TE1026V,FR001C,2015,633946.0,,,Paris,FR,France,2015,higher_ed_students,Students in higher education (ISCED 5-8),False,1.8311545235804203,6.436217642412874,False,True,True,False,False,,-125067.875,520639.125,True,"mod_zscore,iqr"
A,TE1026V,FR001C,2016,645625.0,,,Paris,FR,France,2016,higher_ed_students,Students in higher education (ISCED 5-8),False,1.8858927260528418,6.591760845098233,False,True,True,False,False,1.8422704772961707,-125067.875,520639.125,True,"mod_zscore,iqr"
